"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DNAJC3",2.08800498507915,2.92037890886136,7.01462697400851,0.000303022774697528,0.00313635980681739,0.56764815724853
"LOC117887022",1.26502241544369,1.41197547811895,7.00904453035254,0.000304422948657414,0.00314641545577085,0.782927964417705
"LOC117875915",-1.09853201179518,1.13520454670914,-7.0077941478374,0.000304737574408799,0.00314641545577085,0.807027269932688
"PDE6C",-1.06155160886425,0.826343517574017,-7.0056272505421,0.00030528369337129,0.00314821484765899,0.843659233785775
"LOC117872563",2.87060387291703,-2.50443621157203,7.0006549972802,0.000306541054755734,0.00315479926803033,0.732146086904885
"SERPINF1",2.5028004712943,3.03917066929102,7.0001565274944,0.000306667430176455,0.00315479926803033,0.560036984981498
"C19H1orf167",-1.1581518681136,1.63280904555569,-6.99300198625659,0.000308487843830765,0.0031669237020936,0.721175311761826
"SLC39A11",1.25212307404608,1.18575371708077,6.99273762431979,0.000308555343664786,0.0031669237020936,0.799535084759743
"MYBPC1",3.54209300007808,-0.626120810117489,6.99186167430135,0.000308779121078146,0.0031669237020936,0.919197574885183
"GEM",1.27759686606346,2.75004640813709,6.99181338913308,0.000308791461773317,0.0031669237020936,0.537454911167004
"LRRC56",-2.13192744650852,1.08160478676283,-6.9862401779516,0.000310219636981973,0.00317398737946571,0.815410995540465
"LOC117886939",1.27652054771645,0.74698408375752,6.98448915160069,0.000310669900187744,0.00317667477045838,0.845256453133342
"LOC117878915",-1.0352505755273,2.38304022995016,-6.96957643912816,0.000314534864058912,0.00320651345762165,0.563816657026825
"LOC117889165",-1.39264526042126,0.052084943393489,-6.96519684560968,0.000315680303126863,0.00321441410702144,0.883259890683997
"SCN4A",3.7507691712607,-0.343382695232578,6.96078336381341,0.000316839407773128,0.00322094525591369,0.902115983106872
"LOC117869586",2.13820082532276,-0.942104351311318,6.95382451288114,0.000318676845688745,0.00322736544739684,0.892433003558224
"LOC117888302",2.82925367424006,-1.21820218200629,6.9515118401729,0.000319290172424216,0.00322971355415726,0.866196993682565
"PTPRU",-1.0780027149969,5.12312209390067,-6.94770963664735,0.000320301447036237,0.00323607661256838,0.139213560681129
"TST",-1.01488428595712,3.40227625804612,-6.94457594093053,0.000321137657261789,0.00323653665561534,0.33614197498397
"SLC39A5",1.77594177733488,1.08159819747397,6.94428027118135,0.000321216683286371,0.00323653665561534,0.782758070263696
"LOC117882552",2.079350126945,-1.04248516773684,6.94389989874052,0.000321318381010914,0.00323653665561534,0.88142122352704
"LOC117887038",1.30556943066413,0.253445232294903,6.94107524459231,0.000322074737302259,0.00323853416077147,0.853350441423562
"LOC117884421",2.61816883650912,-2.59911121326211,6.93917558715712,0.000322584546508642,0.00324173538636844,0.6839980521978
"LOC117880367",-3.10160684222546,-1.14634855361049,-6.93284404399763,0.000324290375738896,0.00325677869228081,0.861917696879233
"GYS2",6.471819021824,-3.37600349657112,6.93210348886346,0.000324490563634439,0.00325677869228081,0.506392655430541
"LOC117879294",-2.58114798974743,-1.77448074859372,-6.92540156109265,0.000326308643432015,0.00326387383337773,0.813545776093479
"PSPH",-2.10695810374502,0.879675902498232,-6.91927277780672,0.000327981389062922,0.00327625350686469,0.780299550541876
"LOC117878293",-1.51078395851933,1.18576098141394,-6.91659900765912,0.000328714202094733,0.00327633968592845,0.726163157454012
"JHY",2.47310062481957,-1.78240262527848,6.90497951412566,0.000331920516227838,0.00329836273549647,0.787200439066516
"LOC117870858",4.15490978009085,-4.05523860076235,6.89859699265597,0.000333696851565081,0.00331212707359409,0.394596331444172
"LOC117875581",-1.73483603790107,1.22381266502951,-6.89476851258828,0.000334767551362609,0.00332022251863331,0.706004680289458
"LOC117884609",1.17013018770957,4.47510362497259,6.89427937681603,0.000334904627757969,0.00332022251863331,0.152882429904266
"LOC117889040",-1.13587083920509,2.76038950251033,-6.88495924080737,0.000337528754726007,0.00333841962837353,0.413193446590843
"FIGNL1",-1.37567658359162,1.97492169389313,-6.881342995197,0.000338553214788571,0.00334627998032758,0.566311278614534
"CPO",2.51686744745086,-2.4016078422471,6.88075998673233,0.00033871870821954,0.00334627998032758,0.683977185433172
"LOC117883123",-1.17176833254323,1.85231782875094,-6.87468465362032,0.000340448743653473,0.00335945138478103,0.578001084376963
"LOC117885107",-3.43081867914922,-2.46836103884352,-6.8693512058079,0.000341975802205859,0.00337059153594401,0.650885125505558
"KMO",3.32944611553913,0.711670436007736,6.86538913274639,0.000343115254633555,0.00337357739680816,0.793504930025576
"TTC16",-1.54806330009924,-0.000194777781746175,-6.86240840703826,0.000343975327030592,0.00337357739680816,0.800966205543135
"LOC117872299",-1.0674823087206,2.25227272585579,-6.86237350062188,0.000343985413599981,0.00337357739680816,0.491921506083918
"LOC117875654",2.18739385663024,-0.444852602719707,6.86138547585758,0.000344271053072965,0.00337357739680816,0.825422557773403
"KCNMB4",-1.65930247943451,0.280231086772552,-6.85620733414057,0.000345772479100047,0.00338437305699485,0.776428400899877
"CDNF",1.3901771584249,2.38953383973331,6.85365476345178,0.000346515347224321,0.00338968479176743,0.482917090575172
"NUCB2",1.05954198379888,5.24341897963305,6.84546528926315,0.000348910986690838,0.0034072143815663,0.0579279263230408
"LOC117869475",-1.8435437168304,0.561809615537515,-6.84404763963142,0.000349327596032932,0.00340735264033735,0.742431351939155
"LOC117876697",-3.72561031334063,-3.54296494748059,-6.83471390058755,0.000352084693746644,0.00342149997944851,0.381901948996895
"MAPK8IP1",-1.67458400588781,2.36434464468105,-6.83202951448096,0.000352882210335326,0.00342149997944851,0.457259421615647
"LOC117871779",1.91049050297056,-2.04935862882912,6.83132466423955,0.000353091957799483,0.00342149997944851,0.716599457086265
"LOC117886965",-1.01888690529395,1.76958427551484,-6.83112038495481,0.000353152773173849,0.00342149997944851,0.55045366709316
"LOC117873439",4.49206433098646,-0.842349608627114,6.83102796967361,0.000353180289762501,0.00342149997944851,0.764081599160894
"TMTC1",1.03710420326903,3.47676690351189,6.83096761349963,0.000353198262088952,0.00342149997944851,0.238581571710715
"LOC117877605",-1.06213406421767,0.525902606370228,-6.83095258236094,0.000353202738089884,0.00342149997944851,0.724722830190903
"LOC117885188",-1.24938809147714,0.484629182136001,-6.82839450192863,0.000353965428277458,0.00342301347631194,0.728603892282629
"TRPA1",3.67446733945255,-1.02067979949677,6.82428800572707,0.000355193696086752,0.00343004769578124,0.766098736994691
"ECT2L",-2.2574053159544,-2.65603706560715,-6.82394060104031,0.000355297828166989,0.00343004769578124,0.626849921388063
"LOC117870330",-2.05238268033779,2.36093125826614,-6.82393163131251,0.000355300517238545,0.00343004769578124,0.466276393972099
"RNF144B",1.5076988408881,0.070909421918414,6.82315384588621,0.000355533780733575,0.00343034387986418,0.76836815477649
"SBK3",-1.05994650309539,4.18755638653021,-6.82132991134909,0.000356081475045521,0.00343367176363656,0.0940388604912687
"EPHX4",-2.38178881662498,2.53314145138253,-6.81888413628051,0.000356817402704224,0.00343489998862457,0.442840507450346
"TTBK1",-2.14813804810767,1.11168712804383,-6.81762900905799,0.000357195738574877,0.00343658831891386,0.663484096746678
"LOC117885748",-4.9211265507056,-3.66073458887777,-6.81547065107269,0.000357847404167436,0.00344090294989619,0.378149462386443
"LOC117879923",-2.16871046752546,1.01957563604708,-6.80420707886954,0.000361270181326344,0.00346790701836677,0.662672708125515
"WSCD2",-2.80361419232417,0.896069831513534,-6.80205763365355,0.000361927575262418,0.0034712470352291,0.693109286844306
"LOC117887874",2.67412324383478,-1.21397337266351,6.80150994633536,0.000362095299190025,0.0034712470352291,0.755105483226451
"LOC117873440",2.8732030661021,-1.72541025376808,6.79996235945425,0.000362569710382239,0.0034712470352291,0.707144816931261
"LOC117877310",2.18061283886356,-1.77619419306466,6.7998353348295,0.000362608681016194,0.0034712470352291,0.718239528796087
"LOC117889039",3.59977373318362,-3.52623321391919,6.79972308355269,0.000362643123210316,0.0034712470352291,0.353726018463138
"LOC117867212",1.7801267259835,0.527548326885905,6.7972226881531,0.000363411287294013,0.00347568115049059,0.714043305909889
"LOC117877105",-2.75373246526137,-0.6458019887573,-6.79074579193453,0.000365409715194575,0.00348983796243076,0.768455162859771
"SOCS1",1.08784657892487,1.83096790192372,6.78506150975944,0.000367173880393006,0.0035008817757663,0.509889529659315
"IL1RL1",-1.01274456085394,2.20707361068979,-6.76995277977487,0.000371910254010998,0.00353518907160912,0.414372954962009
"LOC117883189",2.58466619733897,0.955046344609697,6.76959142478474,0.000372024380897234,0.00353518907160912,0.666536402147146
"LOC117877273",-3.77293742915178,-3.06316745277396,-6.76952647934141,0.000372044896860988,0.00353518907160912,0.450203471738448
"CARNS1",1.70374547782621,1.98395279941241,6.76401713019233,0.000373789964832123,0.003540956384673,0.484562729290929
"ADO",-1.04523749631088,3.11522253940506,-6.7516339584798,0.000377746350072644,0.00357339605909501,0.214356522972896
"SLC31A2",2.27290953631061,-0.424269141880727,6.7453735170735,0.000379764638753369,0.00359048276270843,0.73002570802926
"LOC117876829",-4.27194543423952,-5.03992088026548,-6.74121369072819,0.000381112491307472,0.00359920681277714,0.207944048549849
"LOC117876498",1.51961976839007,8.39050828705938,6.73526459094948,0.000383049554781184,0.00360944803066766,0.175263940536498
"LOC117888573",-1.55368098284806,1.67715155783263,-6.73317507503273,0.000383732566895692,0.00361387294507495,0.486238979392204
"LOC117889151",3.53905455496555,-1.7820188423834,6.72709372965874,0.000385728299315839,0.00362792500513195,0.626678334484174
"LOC117880660",1.74225904475499,0.729859188209358,6.72299943220286,0.000387078579498183,0.00363326030301704,0.627059860909077
"IGFBPL1",-1.51186859668738,6.63191193293006,-6.71926472065683,0.000388314955464306,0.00363881413440901,-0.00593631260597949
"LOC117876315",2.16705070703593,4.47528043659334,6.71705605186696,0.000389048246304454,0.00364366922271755,0.0446049444985874
"LOC117886997",3.57127120665403,-1.43603641030593,6.71338272238878,0.000390271300035167,0.00364906898039507,0.652048442256125
"LOC117868043",-1.69618120007569,0.0366567722027428,-6.69833739283149,0.000395326515759862,0.00368659399121236,0.659037916587137
"LOC117867258",1.0521133667483,0.870658100569363,6.69819942061345,0.000395373217270516,0.00368659399121236,0.574284316692069
"IGSF9B",2.51428356572435,-1.48668458474449,6.69039178306586,0.000398026226186597,0.00370521060363807,0.653616285531328
"LOC117872584",2.59612982825339,-1.1012552873675,6.67749193092024,0.000402453986104928,0.0037341114228574,0.664754912669723
"LOC117881106",2.02244065225206,-0.858281065179169,6.67486645062204,0.000403361996739449,0.00373435138916844,0.672718966409658
"LOC117886943",-1.85054528777145,-0.447208508806505,-6.6704888226524,0.000404881159759523,0.00374432150639433,0.662696449944595
"LOC117886944",1.14850520265447,2.6535820081484,6.66474084722375,0.000406885752412819,0.0037485290781318,0.246924255159916
"LOC117875403",-1.92374669577488,-1.27397449498805,-6.65444527790886,0.000410504554531311,0.00377101452009902,0.649461423473327
"MUC5AC",2.85785837342913,0.881684298336122,6.65346740613424,0.000410850164752977,0.00377101452009902,0.580936549066059
"LOC117869056",-1.10613773559414,0.794083314801482,-6.65215617410642,0.000411314113667355,0.00377101452009902,0.534885291618835
"MUC4",2.111916291798,0.206832710398525,6.64373927934781,0.000414306444658367,0.00378804051155515,0.612972870332626
"SLC13A4",-4.41532391976938,0.586817929892111,-6.64066840122634,0.000415404337691082,0.00379602895311554,0.622547706569
"LOC117876017",-2.10444607668585,-1.62804695143445,-6.61849192236484,0.00042343163642946,0.00382860102693189,0.601556191058818
"NRG1",-1.01799579851917,2.89290791172643,-6.60786022253439,0.000427342402062322,0.00384602192512742,0.122534395589953
"ABCB1",-4.12600432922546,-4.3407773151029,-6.60581946779622,0.000428097756904715,0.00384602192512742,0.18311489161784
"LOC117882947",2.84132901274065,-2.71230586979444,6.60508364971254,0.000428370480764797,0.00384602192512742,0.43031840349414
"CLTRN",2.37183496647037,-2.18569672134783,6.60053623414536,0.000430060320265901,0.00385506162152594,0.521137392701157
"LOC117871203",2.45016838560644,-0.496281434992577,6.59562838797669,0.000431892596505044,0.00386534742950313,0.606556856237195
"LOC117877801",-2.90668272974603,-2.55028736424121,-6.59456985217252,0.000432288947322124,0.00386663455066926,0.467092371957106
"P2RY12",2.83860658023142,1.01993602270432,6.59402502284987,0.00043249311043333,0.00386663455066926,0.511213677803759
"LOC117882871",1.58778536347617,2.19427021577924,6.58764412992821,0.000434892381493521,0.00387989077757101,0.277549025676104
"LOC117886938",-1.97624611760215,-0.339057065997731,-6.58501093699621,0.000435886887398236,0.00388466982332333,0.58610262399259
"MRNIP",1.01980792878417,2.09290458022997,6.5837077197461,0.000436380042390669,0.00388701907301483,0.273670532234514
"LOC117885196",5.3241624746052,-0.0801651616053493,6.58007514627311,0.000437758004631429,0.00389314931324789,0.589676549693392
"ZNF185",1.48350733184351,0.713204095465799,6.57072643061361,0.000441327075872493,0.00391461046398582,0.486635889837692
"LOC117888516",-2.67551587485385,-1.62328983970709,-6.56912233843235,0.000441942787235863,0.00391483313065343,0.555923579322169
"EPHB3",1.34942454455466,4.06492485773106,6.56885430051265,0.000442045765417195,0.00391483313065343,-0.0961368593309428
"LOC117887152",1.48492176764897,-0.325435151746363,6.56694906188324,0.000442778529535112,0.00391751667922342,0.57013496094246
"FAM151B",1.2973534872081,0.117533764660898,6.56555588877388,0.000443315223703869,0.00391766645743955,0.537921175818591
"KCNF1",-1.48884867602325,1.71777206114654,-6.55965844017118,0.000445595302235551,0.00392777993376085,0.316209006068002
"LOC117871297",-2.04951555986994,-0.901371286660493,-6.55810176267152,0.00044619936570927,0.00393105819956039,0.576517413727521
"TRIM14",-1.42368330035233,-0.0751356627795981,-6.55325043744656,0.000448087877923671,0.00394564328490979,0.537319315488642
"TSPAN2",1.32656484099368,6.35902540608932,6.55096180089991,0.000448981941894818,0.00394835296007404,-0.183866645261178
"LOC117869357",-3.18111797751006,1.4553614599844,-6.55067243484206,0.000449095127921964,0.00394835296007404,0.406346861227884
"CFAP44",3.0920105007458,-1.81721175889546,6.54621243822132,0.000450843766971361,0.00395551166120521,0.50277206570693
"ABLIM3",-1.00141213148436,4.64879635515986,-6.53166953197961,0.000456599552921177,0.0039997931865568,-0.235121698139023
"LOC117883190",-1.04172980787885,3.53785209314782,-6.51852305960865,0.000461874530310798,0.00403348190910404,-0.093181329994648
"ANGPTL2",1.87050637439824,4.70761115081635,6.51744730175224,0.000462309227375037,0.00403363062347785,-0.190287881884826
"LOC117873836",-1.97364111035243,-0.86244429213758,-6.51606130397443,0.000462869972325109,0.00403593060833217,0.540986444417265
"CHDH",4.95470399936854,-1.15070399753558,6.5131938744016,0.000464032525267256,0.00404190470697039,0.482901949086683
"NALCN",-4.23323760031554,0.401274883816812,-6.50831088615227,0.00046601988957987,0.00405504357156009,0.513926130381956
"LOC117877505",-1.48065923018266,-1.26951431926005,-6.50459893845367,0.000467537107505407,0.00405995810944508,0.529278835797276
"LOC117888134",1.44038986773906,-0.542739173458834,6.50282772290723,0.000468263047761545,0.00405995810944508,0.523084453341429
"RAPGEF4",1.65674799225463,0.577504460376333,6.49430126994659,0.000471775601943857,0.00408413919617348,0.435747340433897
"LOC117872394",3.26507087329072,-3.81591002992486,6.48572208561195,0.000475340092545322,0.00410241273550966,0.136019796204243
"LOC117871396",2.38336630119569,-1.42540052191698,6.47930458869182,0.000478026429472861,0.00411929848868395,0.493512444517719
"LOC117886281",2.04949087918415,0.309866900124264,6.46981649987177,0.000482029729493295,0.00414535774987809,0.448717528704687
